CHROMATOGRAM
(+)APCI_TDMAB_channel4_chain1.raw
Data points: 992
Time	Intensity
1.575190	509873
1.578422	379770
1.581565	261331
1.584712	181550
1.587892	121049
1.591037	73165
1.594193	59371
1.597338	39031
1.600568	27655
1.603713	22144
1.606868	15249
1.610015	14792
1.613165	14364
1.616308	10267
1.619455	7585
1.622635	1446547
1.625885	1438873
1.629050	1147613
1.632200	791574
1.635348	484894
1.638492	371107
1.641643	234967
1.644787	166638
1.647932	122016
1.651090	78797
1.654317	52949
1.657498	39653
1.660645	29067
1.663800	25919
1.666945	19550
1.670090	15213
1.673233	13746
1.676382	11925
1.679623	10581
1.682775	1539645
1.685940	1366323
1.689097	1048971
1.692285	792946
1.695430	540620
1.698588	369451
1.701737	250046
1.704885	181717
1.708035	116765
1.711267	83273
1.714417	57603
1.717567	42335
1.720720	27668
1.723865	25560
1.727042	18331
1.730188	17249
1.733427	11625
1.736572	10385
1.739717	10880
1.742858	1583305
1.746028	1343800
1.749187	1053710
1.752333	769743
1.755493	485505
1.758733	365934
1.761917	224718
1.765063	159513
1.768217	122559
1.771362	83067
1.774508	59060
1.777727	40975
1.780958	36559
1.784102	23992
1.787243	18341
1.790397	13321
1.793543	13838
1.796725	11195
1.799868	10355
1.803023	7307
1.806257	9879
1.809402	8436
1.812547	6551
1.815693	6176
1.818835	5422
1.821982	5250
1.825137	5166
1.828280	4773
1.831462	4554
1.834693	3991
1.837847	1529000
1.840998	1079774
1.844148	755213
1.847305	560416
1.850450	327060
1.853597	240844
1.856742	165170
1.859980	101290
1.863125	70278
1.866305	51770
1.869448	38590
1.872595	26956
1.875738	19728
1.878885	12944
1.882037	1523832
1.885183	1199382
1.888422	915355
1.891572	601456
1.894728	423859
1.897877	258987
1.901058	174334
1.904207	118275
1.907348	78842
1.910642	58251
1.913788	47504
1.916932	31672
1.920082	24043
1.923223	17759
1.926372	1670430
1.929523	1257137
1.932678	1019495
1.935953	631420
1.939100	438390
1.942248	289986
1.945393	194579
1.948537	129735
1.951690	98295
1.954835	59893
1.957978	47395
1.961123	28817
1.964367	29277
1.967510	18196
1.970690	1411178
1.973833	1330858
1.977053	1049691
1.980210	703227
1.983358	475988
1.986600	319964
1.989747	194803
1.992892	138185
1.996040	103348
1.999202	78409
2.002347	49252
2.005527	40236
2.008670	29681
2.011908	20777
2.015052	14661
2.018197	12869
2.021353	10818
2.024498	9095
2.027647	10284
2.030787	5918
2.033932	5159
2.037170	6838
2.040357	5027
2.043498	6751
2.046647	5061
2.049790	5929
2.052935	4080
2.056090	3774
2.059235	5582
2.062468	5408
2.065612	2680
2.068758	3110
2.071907	1769821
2.075093	1444629
2.078255	1232145
2.081405	872930
2.084553	588373
2.087790	397578
2.090955	265664
2.094100	192216
2.097245	128703
2.100388	80840
2.103535	58181
2.106680	45208
2.109923	35973
2.113080	25574
2.116307	18552
2.119452	13910
2.122597	1612946
2.125768	1447360
2.128920	1108902
2.132073	888302
2.135223	578821
2.138375	394669
2.141520	264345
2.144795	181718
2.147942	130256
2.151083	85189
2.154230	64070
2.157380	45736
2.160535	34639
2.163680	24429
2.166830	19996
2.170068	241591
2.173215	1948925
2.176377	1427287
2.179575	1064778
2.182745	752766
2.185898	557557
2.189048	355182
2.192280	239912
2.195435	158504
2.198583	116395
2.201730	83397
2.204875	61610
2.208022	43409
2.211165	30497
2.214350	26609
2.217587	24014
2.220735	2220767
2.223880	1666166
2.227042	1353480
2.230203	1011271
2.233352	704438
2.236500	461910
2.239645	337325
2.242878	220795
2.246023	157316
2.249205	115849
2.252358	76093
2.255503	57325
2.258647	37700
2.261793	27716
2.264940	25595
2.268085	18468
2.271310	15485
2.274458	12096
2.277720	10565
2.280868	8926
2.284052	8060
2.287205	8806
2.290347	7077
2.293573	5819
2.296715	6865
2.299872	6144
2.303018	4332
2.306163	5490
2.309307	6131
2.312452	4092
2.315598	4104
2.318787	5210
2.322025	1741228
2.325177	1614053
2.328335	1259883
2.331488	963748
2.334645	680574
2.337793	412022
2.340940	307281
2.344090	209053
2.347330	149479
2.350478	113992
2.353660	69510
2.356813	51899
2.359960	38691
2.363103	29369
2.366250	25291
2.369397	19432
2.372628	2250137
2.375788	1563679
2.378943	1286369
2.382093	895818
2.385242	577304
2.388425	416582
2.391577	280304
2.394722	178832
2.397868	134182
2.401103	95357
2.404248	62200
2.407395	43738
2.410540	35089
2.413692	31925
2.416835	23927
2.419978	126659
2.423162	1534817
2.426423	1513307
2.429578	1148418
2.432728	831142
2.435877	564919
2.439023	369619
2.442172	283525
2.445315	181556
2.448553	133329
2.451697	90196
2.454843	59432
2.458025	47839
2.461182	35127
2.464332	22563
2.467478	21308
2.470620	2175469
2.473767	1476002
2.477020	1377420
2.480175	1102131
2.483330	766697
2.486480	509436
2.489625	329849
2.492805	267027
2.495950	173206
2.499095	121287
2.502243	77955
2.505485	56908
2.508632	51811
2.511775	31931
2.514922	24306
2.518078	24467
2.521222	16393
2.524368	14776
2.527552	14010
2.530788	11539
2.533930	10043
2.537072	9747
2.540225	9183
2.543370	214367
2.546520	1492727
2.549692	1410484
2.552858	1149782
2.556095	806952
2.559243	548777
2.562428	389748
2.565575	268663
2.568718	1897301
2.571875	1482626
2.575043	1248157
2.578197	942257
2.581430	676477
2.584578	443732
2.587735	320521
2.590883	2538893
2.594032	1637329
2.597237	1423201
2.600392	1100884
2.603628	736244
2.606778	513064
2.609925	387255
2.613072	255569
2.616217	1528201
2.619385	1487555
2.622562	1206648
2.625715	910899
2.628865	614888
2.632142	422998
2.635290	310114
2.638437	190506
2.641582	147232
2.644737	106643
2.647883	79475
2.651028	57962
2.654175	42839
2.657413	33438
2.660557	23993
2.663702	22633
2.666883	21210
2.670030	13529
2.673178	11525
2.676323	12740
2.679557	10424
2.682702	11783
2.685848	9659
2.688990	5476
2.692145	8423
2.695290	7617
2.698433	7223
2.701623	8220
2.704765	7032
2.707998	8468
2.711145	5017
2.714303	3984
2.717448	5176
2.720592	6165
2.723738	1703805
2.726892	1433568
2.730055	1189648
2.733293	890167
2.736480	596336
2.739627	419433
2.742775	289988
2.745918	196691
2.749075	141909
2.752223	95292
2.755373	68640
2.758522	49547
2.761753	34950
2.764898	25856
2.768045	19994
2.771238	18659
2.774382	16786
2.777525	13379
2.780670	3383774
2.783827	1580194
2.787072	1450480
2.790223	1033971
2.793380	764541
2.796530	502790
2.799677	355497
2.802825	234023
2.806027	148582
2.809257	103589
2.812402	78275
2.815550	52055
2.818703	40990
2.821847	27991
2.824993	23793
2.828138	20836
2.831287	15325
2.834432	12406
2.837665	11322
2.840855	1623430
2.844020	1515578
2.847180	1127556
2.850333	853307
2.853490	607491
2.856638	433265
2.859787	283871
2.863022	191077
2.866165	134448
2.869310	77701
2.872453	63179
2.875643	49824
2.878788	36862
2.881930	26676
2.885077	18172
2.888222	17261
2.891457	13891
2.894605	11663
2.897763	2361119
2.900907	1894196
2.904072	1346362
2.907223	1049275
2.910420	728390
2.913568	477284
2.916803	347944
2.919950	227835
2.923097	148395
2.926243	105178
2.929388	78740
2.932540	54050
2.935685	50321
2.938828	30889
2.942057	26102
2.945250	18800
2.948397	15237
2.951542	14310
2.954685	11524
2.957832	9890
2.960977	9474
2.964123	6814
2.967365	7372
2.970508	7153
2.973648	635529
2.976793	1473080
2.979998	1199201
2.983158	858373
2.986310	602772
2.989458	413953
2.992602	297225
2.995832	180820
2.998977	118312
3.002128	1678266
3.005283	1287975
3.008435	1055482
3.011585	720524
3.014768	509347
3.017917	337987
3.021060	224033
3.024303	151780
3.027450	2029339
3.030597	1419051
3.033757	1100064
3.036920	822561
3.040072	588275
3.043223	386121
3.046373	272400
3.049655	190385
3.052798	121287
3.055945	1522915
3.059108	1270021
3.062260	987286
3.065412	685309
3.068557	472698
3.071713	322153
3.074858	215115
3.078093	150419
3.081238	112617
3.084420	75896
3.087567	54920
3.090713	41904
3.093865	26382
3.097007	21861
3.100150	21177
3.103390	13420
3.106542	15625
3.109685	9297
3.112828	10900
3.115978	8607
3.119162	8161
3.122305	8789
3.125452	10307
3.128692	6571
3.131835	6823
3.134982	5626
