CHROMATOGRAM
(+)APCI_TDMAB_channel4_chain0.raw
Data points: 689
Time	Intensity
0.000203	2591
0.003397	2587
0.006538	1817
0.009680	2694
0.012827	2050
0.016057	2727
0.019205	2704
0.022352	2705
0.025507	2179
0.028652	2901
0.031795	2475
0.034937	3374
0.038118	2366
0.041350	3684
0.044497	2819
0.047642	2135
0.050790	2435
0.053935	3951
0.057078	2735
0.060230	1778
0.063375	3240
0.066685	1404
0.069832	3538
0.073022	2651
0.076163	3390
0.079305	3358
0.082453	4607
0.085597	7215
0.088742	2490
0.091888	3027
0.095132	2636
0.098273	3093
0.101415	3064
0.104560	2493
0.107743	3678
0.110888	1000
0.114032	2108
0.117272	1815
0.120413	1540
0.123558	2933
0.126703	2850
0.129857	3384
0.132997	2210
0.136145	2005
0.139302	3114
0.142487	2051
0.145717	2749
0.148862	3359
0.152015	2732
0.155157	3135
0.158302	3569
0.161443	2234
0.164588	2760
0.167733	2912
0.170963	3477
0.174117	1636323
0.177298	1207150
0.180447	784615
0.183593	504458
0.186748	318988
0.189893	2187694
0.193040	1642802
0.196282	1206795
0.199435	852824
0.202588	529491
0.205735	459856
0.208887	1571827
0.212093	1534541
0.215250	1323012
0.218485	1034071
0.221642	615352
0.224790	1647537
0.227948	1615126
0.231105	1326132
0.234257	967294
0.237410	667097
0.240557	1911947
0.243797	1590584
0.246993	1336261
0.250145	982773
0.253292	663937
0.256448	430142
0.259593	279037
0.262743	210512
0.265938	149098
0.269168	99141
0.272312	72583
0.275458	58215
0.278612	42144
0.281795	34435
0.284937	29575
0.288083	27030
0.291237	20372
0.294465	13638
0.297608	15005
0.300755	16771
0.303898	12572
0.307042	10141
0.310185	7887
0.313337	2034600
0.316518	1504487
0.319673	1128773
0.322913	765818
0.326070	568967
0.329218	357776
0.332362	248062
0.335505	169602
0.338653	108273
0.341798	77818
0.344940	59391
0.348095	39201
0.351365	28801
0.354507	1697258
0.357653	1326787
0.360810	1011378
0.363957	754637
0.367102	457653
0.370257	323930
0.373398	206932
0.376627	144946
0.379770	98290
0.382927	70072
0.386108	42364
0.389255	35465
0.392402	103814
0.395550	1462252
0.398710	1260847
0.401950	888955
0.405103	628220
0.408247	417745
0.411392	280166
0.414537	193816
0.417692	114788
0.420875	82196
0.424105	68547
0.427248	43963
0.430390	35227
0.433532	2001295
0.436677	1451405
0.439840	1084017
0.442990	786230
0.446135	532964
0.449282	368759
0.452427	262151
0.455692	168534
0.458840	113263
0.461983	71818
0.465128	52118
0.468277	38118
0.471417	27306
0.474568	21326
0.477710	17834
0.480940	13835
0.484090	11446
0.487237	11123
0.490418	8718
0.493565	7012
0.496717	8846
0.499862	6510
0.503005	5450
0.506148	4943
0.509388	5374
0.512532	5804
0.515677	4438
0.518822	7312
0.521967	1540533
0.525165	1418216
0.528322	957366
0.531482	732304
0.534628	463826
0.537773	305294
0.540918	220290
0.544148	140332
0.547293	91045
0.550442	62143
0.553597	49189
0.556742	2029156
0.559923	1576973
0.563078	1210228
0.566323	821998
0.569472	580269
0.572622	351476
0.575773	270761
0.578915	183611
0.582062	135984
0.585205	87027
0.588362	56714
0.591508	48232
0.594773	1635936
0.597930	1376175
0.601092	1024831
0.604240	746541
0.607392	513656
