CHROMATOGRAM
(+)APCI_TDMAB_channel4_chain2.raw
Data points: 1004
Time	Intensity
0.000203	382
0.003360	426
0.006503	991
0.009685	854
0.012827	499
0.015972	584
0.019202	902
0.022347	0
0.025505	843
0.028648	519
0.031790	1124
0.034932	472
0.038073	0
0.041215	323
0.044483	697
0.047628	1190
0.050775	185
0.053918	318
0.057058	273
0.060208	771
0.063353	522
0.066497	584
0.069723	576
0.072868	303
0.076012	281
0.079197	135
0.082348	177
0.085493	812
0.088635	374
0.091777	745
0.094920	391
0.098145	291
0.101290	471
0.104433	582
0.107575	543
0.110722	391
0.113905	0
0.117057	401
0.120205	396
0.123433	748
0.126578	427
0.129727	843
0.132868	813
0.136013	241
0.139168	553
0.142317	998
0.145460	157
0.148730	809
0.151885	699
0.155030	428
0.158177	343
0.161322	0
0.164465	221
0.167612	1258948
0.170753	1019356
0.174002	675928
0.177150	431961
0.180297	250465
0.183477	1014380
0.186618	1397941
0.189773	1070729
0.192922	719661
0.196075	465355
0.199218	301089
0.202448	2410594
0.205612	1398109
0.208783	1149076
0.211935	851538
0.215080	516342
0.218260	1842694
0.221410	1512943
0.224565	1119353
0.227720	835685
0.230965	560772
0.234107	1951538
0.237248	1514351
0.240405	1161337
0.243568	802234
0.246718	559668
0.249867	356020
0.253050	246843
0.256283	158018
0.259425	117813
0.262572	88488
0.265725	60159
0.268870	40761
0.272048	32838
0.275192	19268
0.278352	20695
0.281583	14946
0.284725	12644
0.287905	9472
0.291050	9543
0.294195	10519
0.297342	7750
0.300495	6673
0.303640	6923
0.306868	4773
0.310013	4749
0.313167	4864
0.316310	5021
0.319453	4274
0.322638	4594
0.325783	1502823
0.328940	1242853
0.332088	811338
0.335333	564292
0.338475	357221
0.341620	222637
0.344765	147582
0.347910	103475
0.351058	64749
0.354210	55263
0.357398	32989
0.360625	25237
0.363768	19185
0.366910	15974
0.370068	12441
0.373217	7526
0.376360	7560
0.379508	7236
0.382648	1466475
0.385890	1046044
0.389042	845322
0.392232	513783
0.395382	356036
0.398528	226865
0.401672	158996
0.404823	100476
0.407967	80479
0.411193	52630
0.414340	37163
0.417487	24180
0.420630	20300
0.423773	11543
0.426965	16125
0.430108	10898
0.433250	9964
0.436393	67528
0.439625	1449833
0.442778	1154305
0.445930	751084
0.449083	518185
0.452227	345936
0.455373	226540
0.458520	145023
0.461715	99882
0.464948	63396
0.468093	45354
0.471238	29298
0.474385	25297
0.477532	20963
0.480675	14530
0.483830	11637
0.486975	11731
0.490120	7239
0.493347	484411
0.496538	1418247
0.499690	1022697
0.502845	720779
0.505992	500786
0.509137	305979
0.512282	200442
0.515430	147266
0.518588	94844
0.521820	71828
0.524968	46193
0.528113	34890
0.531303	24925
0.534448	21820
0.537592	13280
0.540745	13289
0.543890	12272
0.547122	8045
0.550265	7322
0.553423	7338
0.556568	4020
0.559722	4772
0.562867	2978
0.566050	4167
0.569192	5136
0.572425	3285
0.575577	3119
0.578722	3793
0.581868	2482
0.585013	3783
0.588165	2973
0.591308	1836
0.594453	1961001
0.597598	1489720
0.600880	1085075
0.604032	867880
0.607183	524364
0.610338	385587
0.613485	238673
0.616632	169491
0.619773	104913
0.622923	80024
0.626158	55780
0.629307	37321
0.632455	25139
0.635635	25887
0.638780	16192
0.641927	9678
0.645087	1730272
0.648240	1418440
0.651400	1136268
0.654640	803098
0.657788	521278
0.660933	365818
0.664075	241461
0.667228	171674
0.670408	116105
0.673553	76047
0.676698	54620
0.679935	39743
0.683080	24935
0.686222	17856
0.689365	16203
0.692508	13118
0.695652	1594303
0.698810	1426511
0.701977	1118029
0.705245	758751
0.708392	533752
0.711537	312603
0.714693	221003
0.717842	166439
0.720987	102162
0.724132	78760
0.727278	56456
0.730510	34956
0.733655	24788
0.736813	22891
0.739997	13319
0.743140	234525
0.746285	1596981
0.749445	1346858
0.752598	965426
0.755752	721376
0.758992	467789
0.762137	327061
0.765280	211125
0.768422	142715
0.771577	99727
0.774758	65348
0.777902	49297
0.781047	36514
0.784280	27965
0.787423	18315
0.790567	17486
0.793718	17631
0.796863	12325
0.800010	9745
0.803153	6964
0.806305	8101
0.809573	6443
0.812717	5532
0.815858	6199
0.819000	5493
0.822145	4294
0.825290	5159
0.828452	4043
0.831597	2965
0.834742	4063
0.837972	4094
0.841113	2894
0.844293	4822
0.847440	3971
0.850585	1596414
0.853732	1357214
0.856887	953943
0.860035	635373
0.863193	460222
0.866427	281758
0.869570	187488
0.872717	135070
0.875860	90951
0.879053	63170
0.882200	44901
0.885353	31400
0.888497	20851
0.891727	12815
0.894872	10376
0.898025	9474
0.901168	10704
0.904312	8048
0.907453	1677214
0.910600	1231579
0.913788	953507
0.916938	645307
0.920102	422259
0.923335	283043
0.926485	198697
0.929630	129072
0.932773	81291
0.935918	58756
0.939062	43321
0.942218	28328
0.945363	21259
0.948545	15879
0.951783	11445
0.954937	10787
0.958080	8483
0.961227	7703
0.964372	1572310
0.967517	1281636
0.970672	909023
0.973818	617769
0.977062	405799
0.980207	274946
0.983392	162738
0.986535	130296
0.989692	80021
0.992840	54531
0.995983	39316
0.999127	32317
1.002273	20517
1.005505	14750
1.008655	13127
1.011815	10079
1.014962	7624
1.018142	8095
1.021283	1604017
1.024428	1262932
1.027578	918538
1.030725	636289
1.033965	422432
1.037110	266811
1.040255	185469
1.043402	108090
1.046555	73553
1.049702	54322
1.052883	40502
1.056025	31930
1.059260	17814
1.062407	17430
1.065548	11983
1.068702	10098
1.071882	10629
1.075035	9218
1.078182	9010
1.081420	5513
1.084563	5561
1.087745	5168
1.090892	5306
1.094035	4396
1.097183	2627
1.100327	3174
1.103492	3719
1.106860	2688
1.110007	2294
1.113148	4160
1.116303	2942
1.119448	4954
1.122630	3531
1.125773	2753
1.128920	3364
1.132070	1551
1.135297	3731
1.138440	1692454
1.141593	1488247
1.144750	1090765
1.147902	781137
1.151058	529360
1.154210	357753
1.157393	241087
1.160623	169867
1.163767	107262
1.166912	73541
1.170058	56009
1.173212	36910
1.176358	30425
1.179503	18794
1.182647	17291
1.185787	13447
1.188932	10809
1.192202	10094
1.195345	8850
1.198488	4710
1.201638	5239
1.204785	1741696
1.207940	1443050
1.211095	1101914
1.214247	776547
1.217393	563621
1.220625	368641
1.223767	277827
1.226948	169365
1.230092	106767
1.233237	84948
1.236383	50144
1.239532	45766
1.242687	28794
1.245830	23227
1.249063	14023
1.252208	11217
1.255350	10336
1.258497	9832
1.261677	8803
1.264825	4781
1.267972	6529
1.271122	1947492
1.274267	1581599
1.277515	1199869
1.280667	868902
1.283813	581580
1.286958	393674
1.290102	259815
1.293250	183609
1.296430	118936
1.299583	92709
1.302727	63188
1.305958	43072
1.309103	28839
1.312247	25976
1.315392	16784
1.318538	13388
1.321692	12464
1.324833	9555
1.327978	8741
1.331247	8131
1.334398	6216
1.337543	1981036
1.340688	1570230
1.343845	1198018
1.346997	884228
1.350142	593835
1.353292	421220
1.356447	277256
1.359678	183504
1.362823	126077
1.366005	92086
1.369158	69232
1.372303	46713
1.375447	32016
1.378597	23839
1.381740	19364
1.384972	14365
1.388115	12105
1.391268	9688
1.394412	9090
1.397555	9235
1.400735	5655
1.403878	5856
1.407022	5011
1.410170	6391
1.413410	4186
1.416553	4480
1.419700	4780
1.422848	3550
1.426002	3414
1.429147	3930
1.432290	2298846
1.435473	1648668
1.438712	1273189
1.441867	932856
1.445017	673277
1.448172	432910
1.451317	297494
1.454465	195523
1.457610	139246
1.460753	88250
1.463990	65405
1.467137	45086
1.470318	35668
1.473463	23280
1.476608	565917
1.479750	1522370
1.482920	1349370
1.486075	984975
1.489310	716074
