CHROMATOGRAM
(+)APCI_MOP_channel4_iso65_chain0.raw
Data points: 945
Time,Intensity
0.580517,0
0.583472,34
0.586393,0
0.589327,0
0.592298,46
0.595223,0
0.598140,0
0.601060,0
0.603988,0
0.606923,0
0.609865,16747
0.612845,9397
0.615763,4781
0.618695,3179
0.621622,1508
0.624548,1025
0.627513,513
0.630452,210
0.633385,156
0.636315,77
0.639252,26
0.642227,16
0.645157,31
0.648092,0
0.651012,0
0.653935,0
0.656865,0
0.659795,0
0.662768,0
0.665695,0
0.668622,15452
0.671545,9598
0.674520,4751
0.677445,3066
0.680378,1255
0.683305,1110
0.686248,448
0.689170,221
0.692083,73
0.695013,31
0.697983,0
0.700907,68
0.703877,0
0.706805,0
0.709730,0
0.712668,0
0.715587,0
0.718500,0
0.721417,99
0.724343,0
0.727287,13240
0.730222,6860
0.733237,4458
0.736160,2557
0.739082,1236
0.742015,858
0.744945,494
0.747863,171
0.750802,224
0.753732,68
0.756653,80
0.759583,0
0.762513,0
0.765505,0
0.768480,0
0.771403,0
0.774335,0
0.777260,0
0.780177,0
0.783108,0
0.786032,0
0.788950,0
0.791878,0
0.794842,0
0.797760,0
0.800692,0
0.803647,0
0.806565,0
0.809500,0
0.812445,0
0.815370,0
0.818307,0
0.821237,0
0.824202,0
0.827123,23934
0.830060,15972
0.832980,7776
0.835920,4211
0.838885,2648
0.841807,1338
0.844733,938
0.847645,584
0.850575,407
0.853538,153
0.856470,166
0.859402,0
0.862330,23
0.865293,0
0.868240,0
0.871170,0
0.874125,0
0.877052,25729
0.880030,15685
0.882968,8218
0.885895,4650
0.888837,2213
0.891768,1473
0.894683,925
0.897627,525
0.900563,268
0.903495,151
0.906422,163
0.909422,24
0.912352,0
0.915270,0
0.918183,0
0.921103,32
0.924032,84
0.926970,27516
0.929893,14374
0.932817,9094
0.935758,5340
0.938683,3233
0.941667,1470
0.944630,861
0.947572,579
0.950508,297
0.953433,126
0.956358,0
0.959275,133
0.962200,72
0.965125,84
0.968062,31
0.971055,0
0.974017,0
0.976937,26459
0.979898,13951
0.982818,8367
0.985765,4947
0.988708,2716
0.991628,1450
0.994558,1035
0.997492,609
1.000487,326
1.003417,273
1.006357,120
1.009295,60
1.012225,26
1.015195,21
1.018122,0
1.021040,0
1.023973,64
1.026900,0
1.029870,0
1.032805,0
1.035735,0
1.038670,0
1.041585,0
1.044515,0
1.047440,47
1.050408,0
1.053348,0
1.056280,0
1.059208,0
1.062172,0
1.065107,0
1.068038,0
1.070972,0
1.073907,0
1.076837,5290
1.079760,11003
1.082712,6341
1.085692,3051
1.088670,2296
1.091608,1255
1.094548,643
1.097500,192
1.100430,147
1.103372,289
1.106310,23
1.109245,0
1.112177,70
1.115105,39
1.118043,0
1.121042,0
1.123958,0
1.126903,0
1.129822,17419
1.132753,9898
1.135697,5238
1.138618,2562
1.141567,1542
1.144485,752
1.147415,568
1.150377,146
1.153317,46
1.156300,69
1.159243,75
1.162167,11
1.165085,30
1.168033,0
1.170965,0
1.173887,0
1.176848,45
1.179783,611
1.182715,13620
1.185648,6792
1.188575,4347
1.191540,2538
1.194467,1239
1.197397,521
1.200325,487
1.203250,247
1.206230,128
1.209160,111
1.212092,51
1.215020,61
1.217952,0
1.220883,0
1.223817,0
1.226792,0
1.229750,0
1.232697,14703
1.235662,10109
1.238620,5566
1.241545,3140
1.244487,2114
1.247422,606
1.250355,655
1.253288,291
1.256223,44
1.259160,187
1.262135,61
1.265112,50
1.268050,105
1.270973,31
1.273885,0
1.276807,0
1.279732,0
1.282680,0
1.285605,27
1.288537,0
1.291472,0
1.294443,0
1.297433,27
1.300365,0
1.303290,0
1.306238,0
1.309175,0
1.312110,0
1.315037,2682
1.317960,11132
1.320888,5591
1.323865,3089
1.326808,1929
1.329737,886
1.332712,592
1.335650,416
1.338578,174
1.341507,96
1.344448,0
1.347373,50
1.350347,10966
1.353278,7227
1.356203,3580
1.359130,2112
1.362060,1446
1.365010,416
1.367998,500
1.370923,303
1.373847,154
1.376788,39
1.379755,0
1.382705,13653
1.385632,8613
1.388572,4733
1.391502,2381
1.394437,1864
1.397377,680
1.400318,475
1.403290,194
1.406237,116
1.409218,54
1.412140,8
1.415073,2582
1.418007,9815
1.420948,5264
1.423910,2713
1.426870,1707
1.429817,1250
1.432755,436
1.435687,464
1.438712,166
1.441652,121
1.444578,56
1.447505,0
1.450430,0
1.453362,0
1.456298,36
1.459232,0
1.462168,0
1.465103,0
1.468020,39
1.471002,0
1.473967,0
1.476910,0
1.479843,0
1.482793,0
1.485728,0
1.488660,88
1.491590,0
1.494530,0
1.497465,0
1.500440,0
1.503370,0
1.506313,0
1.509285,0
1.512230,39
1.515158,11
1.518100,0
1.521042,0
1.523987,0
1.526917,0
1.529882,5535
1.532807,3351
1.535758,1442
1.538703,671
1.541645,401
1.544620,443
1.547552,33
1.550487,119
1.553435,45
1.556373,0
1.559338,0
1.562270,0
1.565225,0
1.568162,0
1.571088,25
1.574022,0
1.576957,0
1.579943,0
1.582867,43
1.585823,0
1.588813,44
1.591758,1345
1.594688,4162
1.597623,2038
1.600555,1277
1.603497,770
1.606417,179
1.609363,150
1.612307,91
1.615280,63
1.618262,0
1.621198,85
1.624142,0
1.627070,2
1.630012,0
1.632958,0
1.635903,0
1.638825,0
1.641765,0
1.644703,0
1.647645,0
1.650658,0
1.653587,0
1.656512,5053
1.659447,2691
1.662388,1568
1.665320,1347
1.668248,532
1.671208,298
1.674147,117
1.677075,68
1.680027,22
1.683012,58
1.685988,22
1.688923,0
1.691855,0
1.694803,0
1.697732,0
1.700707,0
1.703648,0
1.706590,0
1.709515,0
1.712487,0
1.715435,0
1.718367,985
1.721333,4015
1.724258,1988
1.727190,1317
1.730133,737
1.733050,348
1.735975,221
1.738895,86
1.741825,133
1.744817,36
1.747748,0
1.750693,0
1.753637,0
1.756602,0
1.759545,0
1.762488,100
1.765432,0
1.768365,0
1.771280,42
1.774218,0
1.777202,0
1.780143,0
1.783087,0
1.786020,28
1.788957,10326
1.791933,8115
1.794877,4138
1.797828,2185
1.800763,1833
1.803715,879
1.806682,393
1.809617,13212
1.812557,8539
1.815487,4352
1.818425,2356
1.821365,1496
1.824308,821
1.827288,283
1.830242,11354
1.833182,6582
1.836150,4035
1.839102,1481
1.842043,1030
1.844985,591
1.847925,336
1.850890,10185
1.853813,6035
1.856752,3054
1.859683,1813
1.862663,1126
1.865578,825
1.868517,476
1.871485,21
1.874452,97
1.877393,214
1.880338,0
1.883280,17
1.886227,54
1.889173,0
1.892115,0
1.895065,0
1.898070,0
1.901023,0
1.903953,0
1.906880,4
1.909820,0
1.912760,0
1.915692,48
1.918637,0
1.921570,0
1.924508,0
1.927495,103
1.930438,0
1.933403,0
1.936360,0
1.939300,77
1.942238,0
1.945182,0
1.948125,0
1.951078,21
1.954012,21222
1.956967,14357
1.959943,6336
1.962902,4133
1.965845,2320
1.968817,993
1.971777,842
1.974722,599
1.977678,95
1.980618,110
1.983548,0
1.986545,75
1.989468,0
1.992402,0
1.995352,34
1.998312,0
2.001262,0
2.004222,0
2.007150,23003
2.010087,14052
2.013017,8210
2.015965,4437
2.018947,2410
2.021882,1126
2.024803,457
2.027728,375
2.030680,336
2.033612,104
2.036552,86
2.039518,150
2.042452,27
2.045465,71
2.048400,0
2.051332,28
2.054287,0
2.057227,0
2.060182,26194
2.063122,13739
2.066068,9065
2.069003,3853
2.071933,2479
2.074980,1695
2.077918,844
2.080867,385
2.083818,303
2.086740,165
2.089692,0
2.092632,47
2.095562,1
2.098512,0
2.101453,34
2.104428,0
2.107367,0
2.110340,0
2.113282,25960
2.116222,14439
2.119162,8404
2.122117,4813
2.125062,2357
2.128015,1803
2.130955,667
2.133938,471
2.136875,171
2.139815,253
2.142753,131
2.145735,28
2.148670,0
2.151618,0
2.154557,0
2.157498,103
2.160432,45
2.163363,0
2.166348,0
2.169275,0
2.172215,0
2.175152,0
2.178088,0
2.181067,0
2.183995,5
2.186948,23
2.189900,25
2.192877,56
2.195833,0
2.198762,8
2.201693,0
2.204643,4
2.207573,0
2.210518,22
2.213458,0
2.216432,19406
2.219373,10308
2.222318,5485
2.225298,3238
2.228262,1584
2.231200,1398
2.234150,757
2.237095,356
2.240037,340
2.242980,236
2.245915,2
2.248865,0
2.251825,0
2.254757,41
2.257720,0
2.260660,0
2.263613,0
2.266573,29
2.269528,17609
2.272467,11245
2.275398,6140
2.278350,3522
2.281295,2267
2.284227,1400
2.287237,975
2.290180,367
2.293122,114
2.296077,79
2.299018,0
2.301955,56
2.304888,0
2.307828,0
2.310767,32
2.313705,0
2.316682,27
2.319658,0
2.322648,17360
2.325588,10176
2.328518,7119
2.331462,4390
2.334393,2382
2.337320,806
2.340275,576
2.343233,358
2.346215,225
2.349147,118
2.352073,0
2.355002,72
2.357978,115
2.360932,20
2.363862,0
2.366788,0
2.369722,0
2.372652,0
2.375628,14358
2.378585,10686
2.381528,7597
2.384465,3427
2.387400,2150
2.390330,931
2.393318,715
2.396255,323
2.399203,176
2.402147,161
2.405130,34
2.408073,0
2.411010,0
2.413950,0
2.416875,58
2.419803,0
2.422740,0
2.425662,0
2.428662,0
2.431595,0
2.434593,0
2.437518,0
2.440447,0
2.443377,0
2.446322,0
2.449283,0
2.452212,0
2.455153,0
2.458093,0
2.461037,27
2.464047,0
2.466982,0
2.469920,0
2.472850,0
2.475813,0
2.478745,47
2.481678,3553
2.484613,17941
2.487540,9926
2.490468,5578
2.493443,3595
2.496393,1534
2.499368,573
2.502318,853
2.505258,273
2.508192,199
2.511132,124
2.514062,25
2.516997,31
2.519932,2
2.522912,0
2.525855,0
2.528788,21
2.531727,0
2.534683,58
2.537630,0
2.540560,19925
2.543508,10714
2.546453,5690
2.549462,3430
2.552388,2329
2.555327,1463
2.558268,600
2.561197,190
2.564133,102
2.567063,174
2.570022,92
2.572973,19
2.575912,36
2.578897,87
2.581843,34
2.584783,0
2.587718,0
2.590650,0
2.593603,0
2.596537,21213
2.599477,10705
2.602428,7780
2.605390,3849
2.608382,2119
2.611318,1225
2.614257,751
2.617197,599
2.620118,346
2.623063,82
2.625995,140
2.628922,54
2.631852,30
2.634785,0
2.637717,70
2.640768,0
2.643713,0
2.646643,0
2.649580,0
2.652515,19534
2.655470,13228
2.658420,7532
2.661360,5332
2.664303,2386
2.667227,1437
2.670158,720
2.673168,421
2.676153,320
2.679118,95
2.682063,0
2.685003,36
2.687952,25
2.690912,0
2.693835,0
2.696833,0
2.699772,176
2.702700,0
2.705647,26
2.708582,0
2.711553,41
2.714508,0
2.717440,3
2.720382,0
2.723320,0
2.726250,64
2.729245,0
2.732177,0
2.735128,7
2.738057,35
2.741003,0
2.743962,0
2.746932,0
2.749872,0
2.752813,0
2.755738,0
2.758702,0
2.761642,0
2.764572,0
2.767510,0
2.770458,0
2.773372,0
2.776310,0
