CHROMATOGRAM
(+)APCI_MOP_channel4_iso65_chain1.raw
Data points: 661
Time	Intensity
1.534522	31
1.537537	72
1.540545	0
1.543525	32
1.546550	6288
1.549543	3125
1.552508	2163
1.555530	1095
1.558583	742
1.561618	240
1.564595	330
1.567592	50
1.570622	115
1.573632	0
1.576628	0
1.579612	24
1.582598	3389
1.585573	4199
1.588577	2487
1.591670	1377
1.594670	901
1.597638	398
1.600622	30
1.603593	121
1.606623	192
1.609610	62
1.612627	72
1.615613	0
1.618630	472
1.621605	6175
1.624580	2708
1.627607	1214
1.630658	939
1.633640	437
1.636633	188
1.639662	98
1.642660	49
1.645705	33
1.648715	26
1.651682	51
1.654670	29
1.657638	0
1.660643	26
1.663652	0
1.666685	0
1.669693	34
1.672670	0
1.675655	0
1.678630	16
1.681657	0
1.684642	0
1.687648	0
1.690705	0
1.693690	0
1.696782	0
1.699842	0
1.702842	0
1.705855	0
1.708863	0
1.711883	0
1.714912	0
1.717902	0
1.720917	0
1.723898	0
1.726852	0
1.729875	0
1.732938	10519
1.735957	4734
1.738947	2820
1.741947	1666
1.744937	583
1.747920	377
1.750932	310
1.753913	70
1.756990	79
1.759975	82
1.763042	41
1.766078	31
1.769048	0
1.772067	0
1.775065	0
1.778053	46
1.781065	0
1.784062	0
1.787057	0
1.790047	0
1.793038	10264
1.796088	7145
1.799117	3135
1.802220	1884
1.805238	973
1.808305	674
1.811343	370
1.814345	35
1.817340	0
1.820307	90
1.823298	44
1.826258	26
1.829325	0
1.832313	19
1.835345	0
1.838345	0
1.841338	5
1.844368	0
1.847345	0
1.850383	0
1.853402	22
1.856375	8940
1.859377	5370
1.862358	2537
1.865347	1254
1.868357	811
1.871355	321
1.874358	263
1.877382	59
1.880392	68
1.883380	33
1.886385	31
1.889405	48
1.892420	20
1.895438	0
1.898427	0
1.901433	0
1.904453	0
1.907430	0
1.910440	0
1.913463	0
1.916495	9588
1.919488	7354
1.922545	2835
1.925530	2442
1.928500	1042
1.931473	563
1.934483	212
1.937572	238
1.940643	95
1.943638	0
1.946623	0
1.949640	0
1.952680	23
1.955710	0
1.958690	0
1.961682	0
1.964722	0
1.967718	0
1.970723	0
1.973722	0
1.976683	91
1.979673	0
1.982700	0
1.985692	7
1.988732	0
