CHROMATOGRAM
(+)APCI_MOP_channel4_iso65_chain4.raw
Data points: 809
Time,Intensity
0.000202,0
0.003152,0
0.006103,0
0.009063,0
0.012055,0
0.015013,0
0.017985,0
0.020935,0
0.023877,0
0.026900,0
0.029877,0
0.032827,0
0.035827,0
0.038772,0
0.041720,0
0.044692,0
0.047670,0
0.050628,0
0.053583,0
0.056578,0
0.059530,0
0.062527,0
0.065508,0
0.068488,0
0.071448,0
0.074425,0
0.077380,0
0.080383,0
0.083328,0
0.086262,0
0.089240,0
0.092177,0
0.095145,0
0.098173,24
0.101167,0
0.104120,0
0.107087,0
0.110080,0
0.113023,0
0.115977,0
0.118938,0
0.121888,0
0.124860,0
0.127838,0
0.130818,0
0.133817,0
0.136773,0
0.139777,0
0.142742,0
0.145690,0
0.148658,0
0.151617,0
0.154582,0
0.157533,0
0.160487,0
0.163472,0
0.166483,0
0.169485,0
0.172438,2307
0.175382,1639
0.178325,848
0.181322,277
0.184275,297
0.187215,945
0.190152,4908
0.193122,2474
0.196135,1160
0.199128,526
0.202097,287
0.205107,13834
0.208092,7794
0.211100,4750
0.214090,1934
0.217077,1428
0.220025,880
0.223068,8204
0.226033,4165
0.228995,2128
0.231990,1261
0.234940,952
0.237902,6171
0.240915,4919
0.243867,2621
0.246827,1097
0.249768,813
0.252737,384
0.255727,210
0.258682,50
0.261640,0
0.264577,44
0.267560,0
0.270523,69
0.273512,0
0.276518,0
0.279480,0
0.282473,0
0.285417,0
0.288432,0
0.291395,0
0.294382,0
0.297357,0
0.300310,46
0.303273,28
0.306233,0
0.309210,0
0.312212,1302
0.315178,5362
0.318143,2468
0.321193,1651
0.324163,995
0.327182,646
0.330153,175
0.333130,110
0.336092,75
0.339022,54
0.342007,0
0.344945,0
0.347943,0
0.350997,20
0.353980,2334
0.356940,5541
0.359908,3072
0.362860,1481
0.365857,1115
0.368803,788
0.371728,103
0.374690,72
0.377678,0
0.380677,0
0.383672,20
0.386628,20
0.389627,0
0.392587,0
0.395533,1195
0.398503,4797
0.401457,3057
0.404420,1419
0.407432,741
