x1,x2,x3,x4,x5,x6,x7,cutoff
0.1512,0.94795,0.3837333333333618,0.6062833333333034,0.5805333333333083,0.9655172413793104,0.4020618556701031,0.0
0.1165,0.6710833333333227,0.6796833333332983,0.7499833333332954,0.6765833333332979,0.9655172413793104,0.42574257425742573,0.1
0.25765,0.8700166666666559,0.7832666666666435,0.867916666666654,0.7618499999999724,0.9655172413793104,0.32242990654205606,0.2
0.2533,0.869149999999988,0.7858499999999738,0.8739166666666565,0.7658333333333037,0.9655172413793104,0.31924882629107976,0.3
0.21104999999999938,0.0,0.7098333333332987,0.7383333333333224,0.5908666666666701,0.9655172413793104,0.2632794457274827,0.4
0.1263833333333334,0.00025,0.9622,0.92175,0.92135,0.9310344827586207,-0.06798866855524073,0.5
0.0,0.0,0.4968,0.3268333333333334,0.33513333333333345,0.9655172413793104,-0.0802292263610316,0.6
0.0,0.0,0.0,0.2475,0.0,0.9310344827586207,-0.029585798816568233,0.7
0.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.2516129032258064,0.8
0.0,0.0,0.0,0.0,0.0,0.896551724137931,0.34389140271493207,0.9
1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.1
