CHROMATOGRAM
(+)APCI_MOP_channel4_chain_5.raw
Data points: 704
Time	Intensity
1.042807	0
1.045730	0
1.048680	92875
1.051597	108900
1.054525	57884
1.057442	32562
1.060425	18051
1.063330	8954
1.066263	4089
1.069188	2271
1.072107	112313
1.075018	109698
1.077950	57968
1.080870	36181
1.083827	17220
1.086740	8516
1.089657	4589
1.092643	2070
1.095555	130541
1.098468	107259
1.101392	57105
1.104313	30781
1.107240	15644
1.110158	8278
1.113078	4579
1.116083	2444
1.119088	149522
1.121998	99886
1.124930	50559
1.127862	29374
1.130783	15063
1.133707	8138
1.136632	4101
1.139555	2063
1.142472	1350
1.145387	835
1.148312	233
1.151278	162
1.154232	45
1.157150	0
1.160057	0
1.162963	62
1.165885	0
1.168820	50
1.171750	0
1.174670	106
1.177627	0
1.180548	47
1.183470	0
1.186400	0
1.189357	0
1.192267	0
1.195187	0
1.198112	52
1.201027	32
1.203950	48
1.206863	21074
1.209832	42702
1.212758	22165
1.215675	10768
1.218605	4893
1.221515	2757
1.224463	1648
1.227412	813
1.230343	358
1.233253	220
1.236172	197
1.239128	74
1.242060	68
1.244980	8340
1.247898	38996
1.250820	19723
1.253745	11202
1.256692	5807
1.259643	3043
1.262568	1936
1.265540	1140
1.268457	589
1.271390	138
1.274312	0
1.277227	95
1.280158	0
1.283083	1946
1.286022	42801
1.288928	25741
1.291838	11467
1.294853	6334
1.297768	3119
1.300703	2284
1.303627	770
1.306558	426
1.309477	172
1.312388	103
1.315315	28
1.318245	0
1.321160	0
1.324110	53478
1.327022	24758
1.329985	12466
1.332908	5984
1.335823	3883
1.338737	2172
1.341662	954
1.344578	684
1.347483	362
1.350415	203
1.353380	42
1.356298	123
1.359227	31
1.362132	89
1.365087	0
1.368008	0
1.370915	0
1.373820	36
1.376728	0
1.379665	0
1.382622	0
1.385532	0
1.388450	0
1.391360	0
1.394300	138860
1.397220	82749
1.400170	43219
1.403083	23392
1.405997	11702
1.408932	6666
1.411860	3501
1.414850	10156
1.417765	102649
1.420713	58476
1.423628	29621
1.426552	16668
1.429472	7681
1.432392	4267
1.435333	2138
1.438257	134013
1.441170	74027
1.444142	39880
1.447063	21793
1.450083	10846
1.453013	5114
1.455952	2460
1.458870	110180
1.461782	90012
1.464723	47320
1.467640	25916
1.470602	12125
1.473582	6706
1.476517	2868
1.479435	2103
1.482360	1120
1.485283	712
1.488195	406
1.491118	290
1.494043	0
1.496958	79
1.499890	48
1.502812	50
1.505807	0
1.508720	0
1.511642	0
1.514557	0
1.517475	40
1.520383	0
1.523310	0
1.526240	40
1.529165	0
1.532087	0
1.535050	0
1.537985	0
1.540948	43626
1.543862	25822
1.546785	11140
1.549722	7603
1.552648	3579
1.555580	1799
1.558497	1141
1.561408	720
1.564378	236
1.567292	124
1.570222	78
1.573148	45055
1.576102	23672
1.579012	11031
1.581938	5276
1.584880	3967
1.587793	1130
1.590770	609
1.593690	597
1.596622	222
1.599547	77
1.602485	113
1.605395	36001
1.608323	20121
1.611285	9414
1.614225	5216
1.617150	2410
1.620100	1396
1.623018	646
1.625932	598
1.628862	293
1.631783	34
1.634705	539
1.637623	31586
1.640537	17794
1.643487	8504
1.646450	4760
1.649373	2280
1.652300	1103
1.655275	640
1.658208	224
1.661123	107
1.664055	0
1.666975	95
1.669893	0
1.672807	0
1.675720	0
1.678633	0
1.681592	0
1.684507	73
1.687465	0
1.690408	0
1.693332	0
1.696252	0
1.699167	0
1.702082	0
1.705000	0
1.707913	0
1.710822	7285
1.713783	3643
1.716758	1730
1.719683	808
1.722600	340
1.725527	343
1.728442	23
1.731345	107
1.734257	7600
1.737170	3590
1.740100	1826
1.743068	910
1.745998	646
1.748928	373
1.751883	103
1.754815	447
1.757730	6625
1.760647	3655
1.763568	1513
1.766472	813
1.769428	427
1.772342	279
1.775267	43
1.778190	766
1.781112	5562
1.784030	3997
1.786995	1662
1.789910	844
1.792830	248
1.795772	346
1.798700	272
1.801648	23
1.804583	131
1.807513	24
1.810437	0
1.813352	0
1.816257	0
1.819177	0
1.822127	0
1.825045	0
1.828002	0
1.830920	0
1.833843	0
1.836767	0
1.839697	0
1.842618	0
1.845538	0
1.848473	0
1.851405	0
1.854332	0
1.857297	13429
1.860258	7221
1.863183	3433
1.866113	1901
1.869052	997
1.871993	350
1.874908	201
1.877835	41
1.880763	45
1.883695	15322
1.886660	8397
1.889568	3955
1.892525	1881
1.895443	1474
1.898365	277
1.901273	203
1.904183	240
1.907112	126
1.910030	16183
1.912958	8958
1.915872	4602
1.918817	1951
1.921725	1132
1.924650	452
1.927622	564
1.930542	96
1.933467	123
1.936390	15687
1.939325	8502
1.942257	4999
1.945185	2180
1.948148	1341
1.951062	512
1.953997	372
1.956932	162
1.959855	0
1.962805	0
1.965727	0
1.968648	0
1.971572	0
1.974537	0
1.977448	0
1.980380	0
1.983305	0
1.986240	0
1.989152	0
1.992073	0
1.995005	0
1.997970	0
2.000903	0
2.003868	0
2.006785	0
2.009718	0
2.012635	0
2.015570	0
2.018478	0
2.021385	0
2.024300	0
2.027233	0
2.030155	57
2.033137	0
2.036055	0
2.038983	0
2.041918	0
2.044835	0
2.047752	0
2.050665	0
2.053585	0
2.056502	0
2.059420	0
