x1,x2,x3,x4,x5,x6,x7,cutoff
1.0,0.0,0.75,0.0,0.0,0.9523809523809523,0.6216216216216216,0.0
1.0,0.0,0.75,0.0,0.0,0.9523809523809523,0.6216216216216216,0.01
1.0,0.0,0.75,0.0,0.0,0.9523809523809523,0.6216216216216216,0.02
1.0,0.0,0.5,0.0,0.0,0.9047619047619048,0.5757575757575758,0.03
1.0,0.0,0.5,0.0,0.0,0.9047619047619048,0.5757575757575758,0.04
1.0,0.0,0.5,0.0,0.0,0.9047619047619048,0.5757575757575758,0.05
1.0,0.0,0.5,0.0,0.0,0.9047619047619048,0.5757575757575758,0.06
1.0,0.0,0.25,0.0,0.0,0.9523809523809523,0.7857142857142857,0.07
0.5,0.0,0.25,0.0,0.0,0.9047619047619048,0.5333333333333333,0.08
0.0,0.0,0.3333333333333731,0.0,0.0,0.9523809523809523,0.7375,0.09
0.0,0.0385,0.0,0.0,0.04655,0.9047619047619048,-0.1454545454545453,0.1
0.0,0.0394,0.0,0.0,0.04225,0.9047619047619048,-0.1454545454545453,0.11
0.0,0.0,0.0,0.0,0.0,0.9523809523809523,-0.049999999999999635,0.12
0.0,0.0,0.0,0.0,0.0,0.9523809523809523,-0.049999999999999635,0.13
1.0,1.0,1.0,1.0,1.0,1.0,NaN,0.14
