CHROMATOGRAM
(+)APCI_MOP_channel4_chain_2.raw
Data points: 656
Time,Intensity
1.681132,29
1.684035,0
1.686958,0
1.689892,0
1.692810,0
1.695733,0
1.698683,82
1.701595,50
1.704518,0
1.707478,0
1.710393,0
1.713318,75746
1.716238,129364
1.719157,67400
1.722082,35879
1.725005,16069
1.727932,9518
1.730897,193179
1.733823,107600
1.736753,55890
1.739795,28204
1.742755,14563
1.745702,6146
1.748632,154051
1.751553,78692
1.754493,40892
1.757423,21741
1.760393,12677
1.763310,74728
1.766222,127437
1.769155,62669
1.772072,34083
1.774978,16786
1.777937,9563
1.780868,5452
1.783788,3217
1.786710,1652
1.789668,610
1.792598,501
1.795515,252
1.798435,169
1.801353,101
1.804268,80
1.807190,67
1.810108,55
1.813067,0
1.815983,33
1.818942,0
1.821852,0
1.824777,91
1.827705,35
1.830620,0
1.833543,0
1.836452,0
1.839365,0
1.842283,0
1.845203,0
1.848197,32
1.851117,0
1.854052,20
1.856977,0
1.859893,39
1.862818,0
1.865747,0
1.868667,0
1.871602,72
1.874525,0
1.877480,30
1.880400,0
1.883360,87
1.886287,43
1.889202,0
1.892120,0
1.895037,0
1.897957,0
1.900893,32
1.903808,0
1.906828,0
1.909742,0
1.912648,34
1.915592,0
1.918557,0
