CHROMATOGRAM
(+)APCI_MOP_channel4_chain_3.raw
Data points: 678
Time,Intensity
1.505285,79067
1.508205,37885
1.511143,21124
1.514063,9866
1.517025,5373
1.519968,2972
1.522877,1391
1.525838,1171
1.528757,411
1.531677,356
1.534587,301
1.537498,104
1.540408,99574
1.543340,59097
1.546258,28483
1.549172,14055
1.552132,9323
1.555055,4390
1.557965,2391
1.560923,895
1.563843,514
1.566770,291
1.569693,335
1.572605,96
1.575557,129745
1.578473,84977
1.581447,41355
1.584368,20062
1.587287,10865
1.590213,6490
1.593115,3102
1.596065,1974
1.598992,685
1.601912,446
1.604852,222
1.607760,0
1.610725,28
1.613638,70
1.616555,34
1.619492,0
1.622415,0
1.625322,0
1.628233,0
1.631182,37
1.634108,0
1.637055,0
1.639988,0
1.642900,0
1.645820,0
1.648757,39
1.651672,0
1.654578,0
1.657495,0
1.660422,141595
1.663363,91209
1.666338,48504
1.669313,23904
1.672235,11674
1.675157,6264
1.678087,3788
1.681005,1371
1.683927,1034
1.686845,473
1.689762,246
1.692673,171
1.695595,145226
1.698503,86024
1.701463,46217
1.704420,24449
1.707343,11958
1.710283,5835
1.713202,3654
1.716117,1649
1.719045,940
1.721968,540
1.724915,193
1.727833,215
1.730753,156514
1.733675,80043
1.736645,45050
1.739617,22373
1.742538,11084
1.745468,6072
1.748387,3337
1.751310,1888
1.754237,1138
1.757153,577
1.760078,278
1.762990,92
1.765918,139159
1.768887,75367
1.771847,42274
1.774752,21430
1.777677,10787
1.780590,5470
1.783495,3457
1.786410,1011
1.789328,985
1.792268,492
1.795187,284
1.798103,71
1.801080,100
1.804015,0
1.806970,84
1.809882,50
1.812818,0
1.815733,35
1.818653,0
1.821558,0
1.824473,0
1.827443,0
1.830365,0
1.833278,23
1.836200,0
1.839122,45
1.842078,0
1.845007,0
1.847932,0
1.850858,0
1.853768,0
1.856678,0
1.859650,0
1.862568,0
1.865482,0
1.868397,0
1.871343,0
1.874268,0
1.877222,35
1.880142,0
1.883080,65
1.885987,0
1.888947,0
1.891852,0
1.894773,55
1.897703,0
1.900628,0
1.903557,0
1.906473,0
1.909407,0
1.912375,0
1.915280,0
1.918248,0
1.921165,0
1.924080,0
1.926998,24
1.929907,29
1.932832,0
1.935760,0
1.938683,0
1.941600,0
1.944512,0
1.947468,0
1.950435,0
1.953373,0
1.956295,0
1.959203,0
1.962112,40
1.965018,0
1.967925,0
1.970850,0
1.973757,0
1.976720,0
1.979640,0
1.982637,0
