CHROMATOGRAM
(+)APCI_MOP_channel4_chain_0.raw
Data points: 952
Time	Intensity
1.115860	272
1.118780	170
1.121683	101
1.124645	60
1.127555	0
1.130482	40
1.133402	36
1.136325	61
1.139237	26
1.142148	95135
1.145070	80288
1.148003	42318
1.150980	19741
1.153893	11581
1.156852	6631
1.159775	3153
1.162708	1721
1.165647	791
1.168562	431
1.171492	216
1.174420	120
1.177338	0
1.180257	0
1.183173	0
1.186178	0
1.189118	39
1.192037	0
1.194958	38
1.197892	0
1.200813	0
1.203732	0
1.206657	0
1.209587	0
1.212498	0
1.215448	0
1.218372	0
1.221327	22
1.224263	0
1.227185	0
1.230105	0
1.233018	41
1.235937	0
1.238860	0
1.241778	0
1.244767	0
1.247702	0
1.250640	138256
1.253563	66168
1.256517	35386
1.259450	19294
1.262358	10698
1.265282	5429
1.268210	2876
1.271132	1412
1.274105	639
1.277013	620
1.279920	303
1.282853	219
1.285767	109
1.288683	49
1.291637	0
1.294548	0
1.297465	0
1.300390	0
1.303352	0
1.306270	171260
1.309192	83741
1.312128	43525
1.315053	24064
1.317975	10509
1.320898	6168
1.323812	3684
1.326785	1708
1.329752	743
1.332670	581
1.335583	278
1.338498	320
1.341427	81
1.344338	40
1.347257	40
1.350185	31
1.353127	36
1.356060	0
1.359017	0
1.361992	83752
1.364940	98362
1.367868	57083
1.370810	28264
1.373730	14613
1.376647	8895
1.379583	4204
1.382530	2216
1.385500	1298
1.388407	599
1.391332	233
1.394250	169
1.397198	38
1.400127	0
1.403032	48
1.405945	0
1.408862	0
1.411792	57
1.414765	0
1.417683	0
1.420607	131525
1.423532	67017
1.426453	39466
1.429380	19738
1.432317	9295
1.435240	5248
1.438170	2366
1.441093	1117
1.444043	429
1.446948	532
1.449868	318
1.452785	116
1.455700	88
1.458608	72
1.461532	31
1.464465	44
1.467425	0
1.470342	0
1.473310	0
1.476235	0
1.479157	0
1.482068	0
1.484998	0
1.487908	0
1.490815	0
1.493753	0
1.496682	0
1.499585	75
1.502537	0
1.505505	0
1.508428	46
1.511338	0
1.514260	0
1.517178	0
1.520090	0
1.523015	0
1.525923	156283
1.528950	79366
1.531867	42358
1.534828	21203
1.537792	11154
1.540705	6277
1.543620	3099
1.546547	1825
1.549465	993
1.552387	421
1.555297	207
1.558217	127
1.561158	66
1.564078	30
1.567018	0
1.569942	0
1.572897	0
1.575815	0
1.578750	0
1.581680	31450
1.584600	96915
1.587517	54987
1.590482	30143
1.593410	13396
1.596337	7667
1.599252	4823
1.602168	2523
1.605082	996
1.608043	543
1.610960	329
1.613885	143
1.616825	0
1.619742	133
1.622665	0
1.625633	23
1.628568	0
1.631492	0
1.634435	18
1.637358	0
1.640292	134772
1.643248	66158
1.646173	35162
1.649090	19418
1.652022	10045
1.654987	5564
1.657905	2569
1.660827	1779
1.663742	811
1.666660	418
1.669615	140
1.672532	132
1.675445	192
1.678397	70
1.681312	39
1.684220	30
1.687177	31
1.690100	0
1.693010	41
1.695950	154745
1.698857	81314
1.701775	39466
1.704707	21792
1.707632	11167
1.710550	6746
1.713520	3164
1.716468	1548
1.719383	799
1.722288	631
1.725205	303
1.728125	90
1.731042	22
1.733953	52
1.736863	19
1.739793	41
1.742725	0
1.745702	0
1.748660	0
1.751573	0
1.754490	0
1.757417	0
1.760327	21
1.763270	0
1.766182	0
1.769097	54
1.772002	0
1.774955	0
1.777900	0
1.780810	0
1.783765	37
1.786688	0
1.789597	49
1.792523	0
1.795445	0
1.798363	33336
1.801273	104961
1.804240	52737
1.807168	27321
1.810085	14871
1.813005	6958
1.815937	4388
1.818898	1795
1.821840	1035
1.824762	806
1.827677	261
1.830600	108
1.833515	82
1.836498	0
1.839420	32
1.842330	0
1.845240	58
1.848158	112
1.851097	30
1.854063	116023
1.856987	61124
1.859918	34228
1.862948	17329
1.865922	8390
1.868845	4570
1.871772	2945
1.874677	1123
1.877588	672
1.880523	291
1.883442	190
1.886362	304
1.889318	84
1.892287	149
1.895232	0
1.898147	0
1.901065	0
1.903992	50
1.906903	128080
1.909832	65320
1.912755	35625
1.915678	18049
1.918587	8832
1.921507	4605
1.924473	2521
1.927438	1469
1.930370	887
1.933290	392
1.936217	400
1.939143	225
1.942060	241
1.944973	43
1.947898	69
1.950835	0
1.953757	0
1.956722	0
1.959673	138856
1.962588	83206
1.965512	41622
1.968440	20352
1.971363	11117
1.974283	5925
1.977197	3232
1.980118	1492
1.983042	669
1.986000	586
1.988910	120
1.991823	102
1.994795	76
1.997715	0
2.000627	0
2.003553	0
2.006468	84
2.009378	0
2.012290	44
2.015270	0
2.018177	0
2.021090	0
2.024008	68
2.026922	0
2.029888	0
2.032825	0
2.035737	0
2.038653	0
2.041572	0
2.044497	43
2.047457	0
2.050365	0
2.053282	156916
2.056188	79091
2.059113	41818
2.062057	21836
2.065037	10282
2.067985	5632
2.070903	3034
2.073823	1494
2.076740	1328
2.079647	234
2.082592	147
2.085513	81
2.088420	66
2.091348	0
2.094268	0
2.097203	130550
2.100150	67388
2.103083	34576
2.106027	20519
2.108988	10016
2.111913	5547
2.114842	2612
2.117753	1151
2.120687	634
2.123603	435
2.126520	105
2.129450	27
2.132353	87
2.135322	0
2.138285	26453
2.141197	114038
2.144127	59407
2.147042	33817
2.149972	18230
2.152877	9498
2.155785	4198
2.158717	2253
2.161628	1475
2.164552	903
2.167510	392
2.170458	342
2.173363	61
2.176292	18
2.179208	0
2.182125	113646
2.185045	98493
2.187973	55882
2.190887	29491
2.193843	15012
2.196762	8229
2.199672	3996
2.202578	1798
2.205530	1152
2.208450	397
2.211362	409
2.214287	111
2.217207	154
2.220140	0
2.223105	0
2.226023	0
2.228952	21
2.231867	107
2.234798	0
2.237710	56
2.240663	0
2.243588	0
2.246510	0
2.249483	0
2.252410	27
2.255342	50
2.258278	0
2.261198	0
2.264115	0
2.267042	29
2.269965	28
2.272902	0
2.275860	48611
2.278777	28228
2.281727	14022
2.284638	8569
2.287562	4602
2.290472	2090
2.293380	1037
2.296287	568
2.299213	414
2.302138	78
2.305070	53
2.307990	0
2.310977	0
2.313890	79
2.316830	0
2.319752	48811
2.322657	26844
2.325568	13049
2.328487	6707
2.331397	4286
2.334303	2081
2.337217	864
2.340140	411
2.343062	384
2.346068	144
2.348992	167
2.351920	0
2.354847	0
2.357763	0
2.360697	0
2.363615	43901
2.366545	24531
2.369467	11910
2.372383	5273
2.375345	3323
2.378255	1560
2.381200	576
2.384118	687
2.387032	146
2.389968	264
2.392875	27
2.395797	0
2.398700	0
2.401613	37
2.404575	0
2.407493	37739
2.410428	20795
2.413352	11421
2.416298	6157
2.419213	2634
2.422123	1371
2.425055	541
2.427983	426
2.430900	215
2.433815	0
2.436727	81
2.439695	58
2.442605	0
2.445522	33
2.448438	0
2.451390	0
2.454315	0
2.457225	0
2.460133	0
2.463045	0
2.465965	0
2.468937	35
2.471852	0
2.474768	0
2.477678	54
2.480595	0
2.483528	0
2.486490	0
2.489400	41
2.492308	0
2.495238	0
2.498187	0
2.501102	0
2.504025	0
2.506940	102531
2.509863	130062
2.512782	72764
2.515708	36321
2.518627	17935
2.521597	10161
2.524565	4953
2.527500	3268
2.530427	801
2.533345	564
2.536290	420
2.539200	184
2.542113	79
2.545052	0
2.547975	26
2.550892	40
2.553850	0
2.556810	0
2.559722	188540
2.562635	95077
2.565558	49716
2.568480	28244
2.571393	16176
2.574312	7454
2.577255	3837
2.580183	2607
2.583142	1266
2.586097	638
2.589002	440
2.591967	161
2.594948	46
2.597868	100
2.600792	30
2.603720	130
2.606638	0
2.609582	418
2.612520	139469
2.615457	78286
2.618370	41597
2.621303	23545
2.624223	11287
2.627192	6473
2.630118	3863
2.633033	1398
2.635953	924
2.638942	338
2.641858	217
2.644767	90
2.647678	0
2.650608	0
2.653522	113
2.656447	0
2.659370	0
2.662313	171485
2.665242	115233
2.668213	61289
2.671142	33790
2.674067	17512
2.676982	8397
2.679910	4499
2.682828	2556
2.685740	1510
2.688652	750
2.691570	119
2.694503	139
2.697448	182
2.700368	35
2.703342	113
2.706258	49
2.709192	0
2.712112	0
2.715040	41
2.717960	0
2.720898	0
2.723823	40
2.726728	46
2.729652	0
2.732652	0
2.735578	0
2.738505	0
2.741415	0
2.744338	30
2.747257	0
2.750170	0
2.753105	66
2.756018	0
2.758945	0
2.761997	0
2.764930	0
2.767895	0
2.770817	142
2.773732	0
2.776652	0
2.779583	0
2.782525	0
2.785438	0
