x1,x2,x3,x4,x5,x6,x7,cutoff
1.0,1.0,1.0,0.6666666666667462,1.0,0.9655172413793104,0.0,0.0
0.25135,1.0,1.0,1.0,1.0,0.896551724137931,0.7306501547987617,0.1
0.2513,1.0,1.0,1.0,1.0,0.896551724137931,0.7306501547987617,0.2
0.2492,1.0,1.0,0.4159000000000291,1.0,0.8620689655172413,0.5445026178010471,0.3
0.08395,1.0,0.8332333333333876,0.4992,0.5342500000000046,0.8620689655172413,0.24586288416075652,0.4
0.0,1.0,0.2445,0.24415,0.24415,0.9310344827586207,0.5155131264916467,0.5
0.0,1.0,0.4984,0.12885,0.5493333333333345,0.9310344827586207,0.4341463414634147,0.6
0.0,0.2081333333333267,0.3737,0.10185,0.2105,0.896551724137931,0.13690476190476186,0.7
0.0,0.2110666666666608,0.37255,0.105,0.2142,0.896551724137931,0.13690476190476186,0.8
0.0,0.33393333333331326,0.3327333333333135,0.6666666666667462,0.6666666666667462,0.896551724137931,0.22813688212927752,0.9
1.0,1.0,1.0,1.0,1.0,1.0,NaN,1.0
